{'Multi-pitch': 0.44848484848484854, 'Voice': 0.6597222222222222, 'Meter': 0.3076923076923077, 'Value': 0.5694135986134652, 'Harmony': 0.0, 'MV2H': 0.3970625954025687}
{'Multi-pitch': 0.9172932330827067, 'Voice': 0.9659090909090909, 'Meter': 0.2727272727272727, 'Value': 0.9644664724471658, 'Harmony': 1.0, 'MV2H': 0.8240792138332471}
{'Multi-pitch': 0.9787234042553191, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9290780141843971}
{'Multi-pitch': 0.8958333333333334, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 0.9561110916049297, 'Harmony': 1.0, 'MV2H': 0.903722218320986}
pass
{'Multi-pitch': 0.055045871559633024, 'Voice': 1.0, 'Meter': 0.19999999999999998, 'Value': 0.0, 'Harmony': 0.5, 'MV2H': 0.3510091743119266}
{'Multi-pitch': 0.7125506072874493, 'Voice': 0.8684210526315789, 'Meter': 0.23529411764705885, 'Value': 0.8893684688777829, 'Harmony': 1.0, 'MV2H': 0.741126849288774}
{'Multi-pitch': 0.9743589743589743, 'Voice': 1.0, 'Meter': 0.6323529411764706, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.921342383107089}
{'Multi-pitch': 0.5389221556886228, 'Voice': 0.7857142857142857, 'Meter': 0.02105263157894737, 'Value': 0.9642857142857143, 'Harmony': 1.0, 'MV2H': 0.661994957453514}
{'Multi-pitch': 0.8586387434554974, 'Voice': 1.0, 'Meter': 0.5873015873015872, 'Value': 0.9864864864864865, 'Harmony': 1.0, 'MV2H': 0.8864853634487142}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.5384615384615384, 'Value': 0.9879032258064517, 'Harmony': 1.0, 'MV2H': 0.9052729528535981}
{'Multi-pitch': 0.7894736842105263, 'Voice': 1.0, 'Meter': 0.42424242424242425, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8427432216905901}
{'Multi-pitch': 0.6442953020134228, 'Voice': 1.0, 'Meter': 0.06779661016949153, 'Value': 0.8546064802459128, 'Harmony': 1.0, 'MV2H': 0.7133396784857654}
{'Multi-pitch': 0.6164383561643836, 'Voice': 1.0, 'Meter': 0.3846153846153846, 'Value': 0.9559414127096622, 'Harmony': 1.0, 'MV2H': 0.791399030697886}
{'Multi-pitch': 0.6666666666666666, 'Voice': 1.0, 'Meter': 0.3421052631578947, 'Value': 0.7505010020040083, 'Harmony': 0.5, 'MV2H': 0.6518545863657139}
{'Multi-pitch': 0.3137254901960784, 'Voice': 1.0, 'Meter': 0.023809523809523808, 'Value': 0.5275551102204409, 'Harmony': 1.0, 'MV2H': 0.5730180248452086}
{'Multi-pitch': 0.5217391304347826, 'Voice': 0.8571428571428571, 'Meter': 0.31746031746031744, 'Value': 0.8980848366515182, 'Harmony': 1.0, 'MV2H': 0.718885428337895}
{'Multi-pitch': 0.9483568075117371, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9230046948356808}
{'Multi-pitch': 0.825, 'Voice': 1.0, 'Meter': 0.4776119402985074, 'Value': 0.9906291834002677, 'Harmony': 1.0, 'MV2H': 0.858648224739755}
{'Multi-pitch': 0.8301886792452831, 'Voice': 0.9888888888888889, 'Meter': 0.26285714285714284, 'Value': 0.9237669875695272, 'Harmony': 1.0, 'MV2H': 0.8011403397121682}
{'Multi-pitch': 0.5478260869565218, 'Voice': 0.9583333333333334, 'Meter': 0.1627906976744186, 'Value': 0.9905660377358491, 'Harmony': 0.0, 'MV2H': 0.5319032311400246}
{'Multi-pitch': 0.5742574257425742, 'Voice': 0.6598639455782314, 'Meter': 0.11764705882352941, 'Value': 0.8100556692807777, 'Harmony': 1.0, 'MV2H': 0.6323648198850226}
{'Multi-pitch': 0.5633802816901409, 'Voice': 0.7368421052631579, 'Meter': 0.24242424242424246, 'Value': 0.8678700761041332, 'Harmony': 1.0, 'MV2H': 0.6821033410963349}
{'Multi-pitch': 0.9886363636363636, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.931060606060606}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.46, 'Voice': 0.9333333333333333, 'Meter': 0.14525139664804468, 'Value': 0.8853519252880502, 'Harmony': 1.0, 'MV2H': 0.6847873310538857}
{'Multi-pitch': 0.7412587412587412, 'Voice': 0.8118811881188119, 'Meter': 0.10526315789473684, 'Value': 0.9865495357553448, 'Harmony': 1.0, 'MV2H': 0.7289905246055269}
{'Multi-pitch': 0.915032679738562, 'Voice': 0.9411764705882353, 'Meter': 0.42708333333333337, 'Value': 0.9326894216338938, 'Harmony': 1.0, 'MV2H': 0.8431963810588048}
{'Multi-pitch': 0.4166666666666667, 'Voice': 0.9411764705882353, 'Meter': 0.23076923076923078, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7177224736048265}
{'Multi-pitch': 0.7804878048780488, 'Voice': 1.0, 'Meter': 0.4, 'Value': 0.9741033097908877, 'Harmony': 0.0, 'MV2H': 0.6309182229337873}
{'Multi-pitch': 0.8898305084745763, 'Voice': 0.9876543209876543, 'Meter': 0.6, 'Value': 0.9806063598656922, 'Harmony': 1.0, 'MV2H': 0.8916182378655846}
{'Multi-pitch': 0.4714285714285715, 'Voice': 1.0, 'Meter': 0.10638297872340424, 'Value': 0.9388322520852642, 'Harmony': 1.0, 'MV2H': 0.703328760447448}
{'Multi-pitch': 0.9532710280373832, 'Voice': 1.0, 'Meter': 0.175, 'Value': 0.9812761763981276, 'Harmony': 1.0, 'MV2H': 0.821909440887102}
{'Multi-pitch': 0.7941176470588235, 'Voice': 0.9251700680272109, 'Meter': 0.6133333333333333, 'Value': 0.9791666666666666, 'Harmony': 1.0, 'MV2H': 0.8623575430172068}
{'Multi-pitch': 0.964467005076142, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9262267343485618}
{'Multi-pitch': 0.6887966804979253, 'Voice': 1.0, 'Meter': 0.5512820512820512, 'Value': 0.9897642679900744, 'Harmony': 1.0, 'MV2H': 0.8459685999540103}
{'Multi-pitch': 0.31081081081081086, 'Voice': 0.5789473684210528, 'Meter': 0.0, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.3779516358463727}
{'Multi-pitch': 0.853932584269663, 'Voice': 1.0, 'Meter': 0.6153846153846155, 'Value': 0.9942865165253449, 'Harmony': 1.0, 'MV2H': 0.8927207432359247}
{'Multi-pitch': 0.8411214953271028, 'Voice': 0.8902439024390243, 'Meter': 0.47916666666666674, 'Value': 0.925, 'Harmony': 1.0, 'MV2H': 0.8271064128865587}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.6493506493506493, 'Voice': 0.7391304347826085, 'Meter': 0.3777777777777778, 'Value': 0.8884426595269969, 'Harmony': 1.0, 'MV2H': 0.7309403042876065}
{'Multi-pitch': 0.96, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9253333333333333}
{'Multi-pitch': 0.5, 'Voice': 0.6315789473684211, 'Meter': 0.2377622377622378, 'Value': 0.8571428571428571, 'Harmony': 1.0, 'MV2H': 0.6452968084547032}
{'Multi-pitch': 0.7575757575757576, 'Voice': 1.0, 'Meter': 0.4246575342465754, 'Value': 0.899098801075263, 'Harmony': 1.0, 'MV2H': 0.8162664185795192}
{'Multi-pitch': 0.7407407407407408, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 0.9944333110665776, 'Harmony': 1.0, 'MV2H': 0.880368143694797}
{'Multi-pitch': 0.6490066225165563, 'Voice': 1.0, 'Meter': 0.4166666666666667, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.6131346578366446}
{'Multi-pitch': 0.6781609195402298, 'Voice': 1.0, 'Meter': 0.08695652173913043, 'Value': 0.9770168855534709, 'Harmony': 1.0, 'MV2H': 0.7484268653665662}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.3838383838383838, 'Voice': 0.41111111111111115, 'Meter': 0.08571428571428573, 'Value': 0.8, 'Harmony': 0.0, 'MV2H': 0.33613275613275617}
{'Multi-pitch': 0.6136363636363636, 'Voice': 0.888888888888889, 'Meter': 0.22916666666666663, 'Value': 0.95, 'Harmony': 1.0, 'MV2H': 0.7363383838383838}
{'Multi-pitch': 0.7142857142857142, 'Voice': 1.0, 'Meter': 0.6169154228855721, 'Value': 0.8499624906226556, 'Harmony': 1.0, 'MV2H': 0.8362327255587884}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.20606060606060606, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.041212121212121214}
{'Multi-pitch': 0.7126436781609194, 'Voice': 0.9401709401709402, 'Meter': 0.48000000000000004, 'Value': 0.9656557263536906, 'Harmony': 1.0, 'MV2H': 0.81969406893711}
{'Multi-pitch': 0.8395061728395061, 'Voice': 1.0, 'Meter': 0.5, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8679012345679012}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.7065217391304348, 'Voice': 0.9365079365079365, 'Meter': 0.16, 'Value': 0.9903846153846154, 'Harmony': 0.5, 'MV2H': 0.6586828582045973}
{'Multi-pitch': 0.35135135135135137, 'Voice': 1.0, 'Meter': 0.07692307692307694, 'Value': 0.7045888471920468, 'Harmony': 1.0, 'MV2H': 0.626572655093295}
{'Multi-pitch': 0.6666666666666666, 'Voice': 0.9791666666666666, 'Meter': 0.034782608695652174, 'Value': 0.7500781675629621, 'Harmony': 1.0, 'MV2H': 0.6861388219183895}
{'Multi-pitch': 0.5789473684210527, 'Voice': 0.6833333333333333, 'Meter': 0.17777777777777778, 'Value': 0.7026082864637319, 'Harmony': 1.0, 'MV2H': 0.6285333531991791}
{'Multi-pitch': 0.4774774774774775, 'Voice': 0.8295454545454544, 'Meter': 0.26086956521739124, 'Value': 0.8939393939393939, 'Harmony': 1.0, 'MV2H': 0.6923663782359435}
{'Multi-pitch': 0.556390977443609, 'Voice': 0.9758064516129032, 'Meter': 0.15, 'Value': 0.9689933259176864, 'Harmony': 1.0, 'MV2H': 0.7302381509948397}
{'Multi-pitch': 0.7692307692307693, 'Voice': 1.0, 'Meter': 0.07246376811594203, 'Value': 0.9871408711770157, 'Harmony': 1.0, 'MV2H': 0.7657670817047454}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.88, 'Voice': 1.0, 'Meter': 0.6296296296296297, 'Value': 0.9515644676935, 'Harmony': 1.0, 'MV2H': 0.892238819464626}
{'Multi-pitch': 0.7692307692307692, 'Voice': 1.0, 'Meter': 0.2982456140350877, 'Value': 0.8171824514509886, 'Harmony': 1.0, 'MV2H': 0.7769317669433691}
{'Multi-pitch': 0.41095890410958896, 'Voice': 0.7051282051282052, 'Meter': 0.20634920634920634, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.6644872631174001}
{'Multi-pitch': 0.6947368421052631, 'Voice': 1.0, 'Meter': 0.3218390804597701, 'Value': 0.9016781411359726, 'Harmony': 1.0, 'MV2H': 0.7836508127402012}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.43157894736842106, 'Voice': 0.7718518518518518, 'Meter': 0.39344262295081966, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7193746844342185}
{'Multi-pitch': 0.5714285714285715, 'Voice': 0.8260869565217392, 'Meter': 0.022727272727272728, 'Value': 0.9391825955918393, 'Harmony': 1.0, 'MV2H': 0.6718850792538846}
{'Multi-pitch': 0.4999999999999999, 'Voice': 1.0, 'Meter': 0.0380952380952381, 'Value': 0.8181818181818182, 'Harmony': 1.0, 'MV2H': 0.6712554112554112}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.4069767441860465, 'Voice': 0.9, 'Meter': 0.29629629629629634, 'Value': 0.9229735318444996, 'Harmony': 1.0, 'MV2H': 0.7052493144653684}
{'Multi-pitch': 0.6666666666666666, 'Voice': 0.9, 'Meter': 0.2948717948717949, 'Value': 0.944555778223113, 'Harmony': 1.0, 'MV2H': 0.7612188479523149}
{'Multi-pitch': 0.10526315789473685, 'Voice': 0.0, 'Meter': 0.17777777777777776, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.05660818713450292}
{'Multi-pitch': 0.5024154589371982, 'Voice': 1.0, 'Meter': 0.2105263157894737, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7425883549453344}
{'Multi-pitch': 0.9419354838709677, 'Voice': 1.0, 'Meter': 0.5, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8883870967741935}
{'Multi-pitch': 0.8317757009345794, 'Voice': 1.0, 'Meter': 0.49425287356321834, 'Value': 0.9846125324434556, 'Harmony': 1.0, 'MV2H': 0.8621282213882507}
{'Multi-pitch': 0.30379746835443033, 'Voice': 0.75, 'Meter': 0.223463687150838, 'Value': 0.732977303070761, 'Harmony': 1.0, 'MV2H': 0.6020476917152059}
{'Multi-pitch': 0.8571428571428571, 'Voice': 1.0, 'Meter': 0.29333333333333333, 'Value': 0.9111366344919725, 'Harmony': 1.0, 'MV2H': 0.8123225649936326}
{'Multi-pitch': 0.5454545454545454, 'Voice': 0.9642857142857143, 'Meter': 0.5310734463276836, 'Value': 0.8522670426122153, 'Harmony': 1.0, 'MV2H': 0.7786161497360318}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.9025974025974027, 'Voice': 1.0, 'Meter': 0.6533333333333333, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9111861471861472}
{'Multi-pitch': 0.7096774193548386, 'Voice': 0.8015873015873016, 'Meter': 0.1764705882352941, 'Value': 0.9264115284668084, 'Harmony': 1.0, 'MV2H': 0.7228293675288485}
{'Multi-pitch': 0.5, 'Voice': 0.8294573643410852, 'Meter': 0.17105263157894737, 'Value': 1.0, 'Harmony': 0.5, 'MV2H': 0.6001019991840065}
{'Multi-pitch': 0.673076923076923, 'Voice': 0.92090395480226, 'Meter': 0.06666666666666667, 'Value': 0.8642987249544626, 'Harmony': 1.0, 'MV2H': 0.7049892539000624}
{'Multi-pitch': 0.49214659685863876, 'Voice': 0.9565217391304348, 'Meter': 0.2676056338028169, 'Value': 0.8483324199817427, 'Harmony': 0.0, 'MV2H': 0.5129212779547266}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.9574468085106383, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.924822695035461}
{'Multi-pitch': 0.7667560321715817, 'Voice': 1.0, 'Meter': 0.1264367816091954, 'Value': 0.9612403100775194, 'Harmony': 1.0, 'MV2H': 0.7708866247716594}
{'Multi-pitch': 0.8035714285714285, 'Voice': 0.9696969696969697, 'Meter': 0.2745098039215686, 'Value': 0.9875340280617186, 'Harmony': 1.0, 'MV2H': 0.8070624460503371}
{'Multi-pitch': 0.44525547445255476, 'Voice': 0.967741935483871, 'Meter': 0.0, 'Value': 0.969416126042632, 'Harmony': 0.0, 'MV2H': 0.47648270719581154}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.7922077922077922, 'Voice': 1.0, 'Meter': 0.5614035087719298, 'Value': 0.8844417286844309, 'Harmony': 1.0, 'MV2H': 0.8476106059328306}
{'Multi-pitch': 0.7207207207207207, 'Voice': 0.8686868686868687, 'Meter': 0.33333333333333337, 'Value': 0.967741935483871, 'Harmony': 1.0, 'MV2H': 0.7780965716449588}
{'Multi-pitch': 0.975609756097561, 'Voice': 1.0, 'Meter': 0.2751322751322751, 'Value': 0.9914740626605034, 'Harmony': 1.0, 'MV2H': 0.8484432187780679}
{'Multi-pitch': 0.4864864864864865, 'Voice': 0.9302325581395349, 'Meter': 0.15602836879432624, 'Value': 0.89637683799715, 'Harmony': 1.0, 'MV2H': 0.6938248502834995}
{'Multi-pitch': 0.8795180722891567, 'Voice': 1.0, 'Meter': 0.5897435897435898, 'Value': 0.9923076923076923, 'Harmony': 0.0, 'MV2H': 0.6923138708680877}
{'Multi-pitch': 0.7361111111111113, 'Voice': 0.9574468085106385, 'Meter': 0.06896551724137931, 'Value': 0.9348937844217151, 'Harmony': 1.0, 'MV2H': 0.7394834442569688}
{'Multi-pitch': 0.9312977099236641, 'Voice': 1.0, 'Meter': 0.617283950617284, 'Value': 0.9888888888888889, 'Harmony': 1.0, 'MV2H': 0.9074941098859675}
{'Multi-pitch': 0.08888888888888888, 'Voice': 0.3333333333333333, 'Meter': 0.10256410256410256, 'Value': 0.16611074049366248, 'Harmony': 0.0, 'MV2H': 0.13817941305599743}
{'Multi-pitch': 0.9024390243902438, 'Voice': 0.9433962264150944, 'Meter': 0.37241379310344824, 'Value': 0.941290363065164, 'Harmony': 1.0, 'MV2H': 0.83190788139479}
{'Multi-pitch': 0.6875000000000001, 'Voice': 0.9259259259259259, 'Meter': 0.1754385964912281, 'Value': 0.9462851405622489, 'Harmony': 1.0, 'MV2H': 0.7470299325958807}
{'Multi-pitch': 0.7375886524822695, 'Voice': 0.9787234042553192, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.876595744680851}
{'Multi-pitch': 0.7903225806451613, 'Voice': 0.8333333333333334, 'Meter': 0.6, 'Value': 0.9554664885326208, 'Harmony': 1.0, 'MV2H': 0.8358244805022231}
{'Multi-pitch': 0.6785714285714286, 'Voice': 0.5462962962962962, 'Meter': 0.34177215189873417, 'Value': 0.8985797682321165, 'Harmony': 1.0, 'MV2H': 0.693043928999715}
{'Multi-pitch': 0.4785276073619632, 'Voice': 1.0, 'Meter': 0.4102564102564103, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7777568035236747}
pass
{'Multi-pitch': 0.9504132231404958, 'Voice': 1.0, 'Meter': 0.617283950617284, 'Value': 0.9929966044142615, 'Harmony': 1.0, 'MV2H': 0.9121387556344083}
{'Multi-pitch': 0.9689922480620154, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9271317829457363}
{'Multi-pitch': 0.8493150684931507, 'Voice': 0.9615384615384616, 'Meter': 0.5857142857142857, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8793135631491797}
{'Multi-pitch': 0.8660714285714286, 'Voice': 0.875, 'Meter': 0.5666666666666667, 'Value': 0.9146341463414634, 'Harmony': 1.0, 'MV2H': 0.8444744483159117}
{'Multi-pitch': 0.6842105263157895, 'Voice': 0.7142857142857142, 'Meter': 0.2835820895522388, 'Value': 0.8143160878809356, 'Harmony': 1.0, 'MV2H': 0.6992788836069356}
{'Multi-pitch': 0.48137535816618915, 'Voice': 0.975, 'Meter': 0.1343283582089552, 'Value': 0.9441243233804786, 'Harmony': 0.0, 'MV2H': 0.5069656079511246}
{'Multi-pitch': 0.6588235294117647, 'Voice': 0.9583333333333334, 'Meter': 0.4166666666666667, 'Value': 0.9379919678714859, 'Harmony': 1.0, 'MV2H': 0.7943630994566501}
{'Multi-pitch': 0.43636363636363634, 'Voice': 0.7555555555555554, 'Meter': 0.043478260869565216, 'Value': 0.7748655913978495, 'Harmony': 0.5, 'MV2H': 0.5020526088373213}
{'Multi-pitch': 1.0, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9333333333333332}
{'Multi-pitch': 0.4897959183673469, 'Voice': 1.0, 'Meter': 0.5238095238095237, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8027210884353743}
{'Multi-pitch': 0.6499999999999999, 'Voice': 1.0, 'Meter': 0.43333333333333335, 'Value': 0.8574297188755021, 'Harmony': 1.0, 'MV2H': 0.788152610441767}
{'Multi-pitch': 0.8947368421052632, 'Voice': 1.0, 'Meter': 0.5696969696969697, 'Value': 0.9923076923076923, 'Harmony': 1.0, 'MV2H': 0.8913483008219851}
{'Multi-pitch': 0.7578947368421053, 'Voice': 0.9777777777777777, 'Meter': 0.2916666666666667, 'Value': 0.9694658892161662, 'Harmony': 1.0, 'MV2H': 0.7993610141005432}
{'Multi-pitch': 0.4207119741100324, 'Voice': 0.7235119047619047, 'Meter': 0.24561403508771928, 'Value': 0.8034753133872881, 'Harmony': 1.0, 'MV2H': 0.6386626454693889}
{'Multi-pitch': 0.0, 'Voice': 0.0, 'Meter': 0.0, 'Value': 0.0, 'Harmony': 0.0, 'MV2H': 0.0}
{'Multi-pitch': 0.5256410256410257, 'Voice': 0.8000000000000002, 'Meter': 0.05853658536585366, 'Value': 0.8997991967871485, 'Harmony': 1.0, 'MV2H': 0.6567953615588056}
{'Multi-pitch': 0.8151658767772513, 'Voice': 0.8536585365853658, 'Meter': 0.6, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.8537648826725235}
{'Multi-pitch': 0.8533333333333334, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9039999999999999}
{'Multi-pitch': 0.611111111111111, 'Voice': 0.8372093023255814, 'Meter': 0.3194444444444444, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.5535529715762274}
{'Multi-pitch': 0.9846153846153847, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9302564102564101}
{'Multi-pitch': 0.17391304347826086, 'Voice': 0.3333333333333333, 'Meter': 0.06185567010309278, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.3138204093829374}
{'Multi-pitch': 0.6914893617021277, 'Voice': 0.9738095238095239, 'Meter': 0.05303030303030303, 'Value': 0.9789915966386554, 'Harmony': 1.0, 'MV2H': 0.739464157036122}
{'Multi-pitch': 0.7439024390243903, 'Voice': 1.0, 'Meter': 0.30769230769230776, 'Value': 0.7852221994149946, 'Harmony': 1.0, 'MV2H': 0.7673633892263385}
{'Multi-pitch': 0.5419354838709678, 'Voice': 0.8194444444444444, 'Meter': 0.3908045977011494, 'Value': 0.9170013386880859, 'Harmony': 1.0, 'MV2H': 0.7338371729409295}
{'Multi-pitch': 0.987012987012987, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9307359307359306}
{'Multi-pitch': 0.6111111111111112, 'Voice': 1.0, 'Meter': 0.14141414141414144, 'Value': 0.7991966839662231, 'Harmony': 1.0, 'MV2H': 0.7103443872982951}
{'Multi-pitch': 0.8959999999999999, 'Voice': 1.0, 'Meter': 0.20987654320987653, 'Value': 0.9672918700280653, 'Harmony': 1.0, 'MV2H': 0.8146336826475883}
{'Multi-pitch': 0.5142857142857142, 'Voice': 0.9459459459459459, 'Meter': 0.38596491228070173, 'Value': 0.9649761838049873, 'Harmony': 1.0, 'MV2H': 0.7622345512634698}
{'Multi-pitch': 0.7592592592592593, 'Voice': 0.9016666666666666, 'Meter': 0.446927374301676, 'Value': 0.978345267501894, 'Harmony': 1.0, 'MV2H': 0.8172397135458992}
{'Multi-pitch': 0.7011494252873562, 'Voice': 0.9651162790697674, 'Meter': 0.29292929292929293, 'Value': 0.96, 'Harmony': 1.0, 'MV2H': 0.7838389994572833}
{'Multi-pitch': 0.975609756097561, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.9284552845528455}
{'Multi-pitch': 0.8739495798319329, 'Voice': 0.9942528735632183, 'Meter': 0.3089430894308943, 'Value': 0.9839332129605746, 'Harmony': 1.0, 'MV2H': 0.8322157511573242}
{'Multi-pitch': 0.975609756097561, 'Voice': 1.0, 'Meter': 0.3333333333333333, 'Value': 0.9914185277088503, 'Harmony': 1.0, 'MV2H': 0.8600723234279488}
{'Multi-pitch': 0.5474860335195529, 'Voice': 0.8936170212765957, 'Meter': 0.06837606837606838, 'Value': 0.9808755760368663, 'Harmony': 1.0, 'MV2H': 0.6980709398418166}
{'Multi-pitch': 0.796875, 'Voice': 0.9787234042553191, 'Meter': 0.4661016949152542, 'Value': 0.9854488078541374, 'Harmony': 1.0, 'MV2H': 0.8454297814049422}
{'Multi-pitch': 0.7209302325581395, 'Voice': 0.8125, 'Meter': 0.3666666666666667, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.7800193798449613}
{'Multi-pitch': 0.4848484848484849, 'Voice': 0.9565217391304348, 'Meter': 0.19696969696969696, 'Value': 0.7398657612026233, 'Harmony': 0.5, 'MV2H': 0.575641136430248}
{'Multi-pitch': 0.5950413223140495, 'Voice': 1.0, 'Meter': 0.2597402597402597, 'Value': 0.9666666666666667, 'Harmony': 1.0, 'MV2H': 0.7642896497441952}
{'Multi-pitch': 0.9782608695652174, 'Voice': 1.0, 'Meter': 0.2380952380952381, 'Value': 0.9702160532130667, 'Harmony': 1.0, 'MV2H': 0.8373144321747045}
{'Multi-pitch': 0.8533333333333334, 'Voice': 1.0, 'Meter': 0.462962962962963, 'Value': 0.9825265976185444, 'Harmony': 1.0, 'MV2H': 0.8597645787829681}
pass
{'Multi-pitch': 0.5230769230769231, 'Voice': 1.0, 'Meter': 0.2916666666666667, 'Value': 1.0, 'Harmony': 0.0, 'MV2H': 0.562948717948718}
{'Multi-pitch': 0.4918032786885246, 'Voice': 0.8910256410256411, 'Meter': 0.2184873949579832, 'Value': 0.9722222222222223, 'Harmony': 1.0, 'MV2H': 0.7147077073788742}
{'Multi-pitch': 0.8783783783783784, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.909009009009009}
{'Multi-pitch': 0.4444444444444445, 'Voice': 0.6785714285714286, 'Meter': 0.41333333333333333, 'Value': 0.8645905803623375, 'Harmony': 1.0, 'MV2H': 0.6801879573423089}
{'Multi-pitch': 0.8035714285714286, 'Voice': 1.0, 'Meter': 0.6666666666666666, 'Value': 1.0, 'Harmony': 1.0, 'MV2H': 0.894047619047619}
